CustomerID,Name,Age,Gender,Country,SignupDate,LastLogin,TotalPurchase,PreferredDevice,Email
b657323b-b41d-4251-a38f-3b095cc36e6e,Sharon Richardson,72.0,Unknown,Germany,2021-03-10,2024-10-19,4960.77,desktop,
b270dfb4-44e0-48fc-9a21-409a88629ec2,Shawn Nelson,64.0,Unknown,Unknown,2022-01-02,2025-01-25,3396.3,Mobile,kennethalvarez@johnson.com
06975dfb-dc89-4be4-b3e0-081b82ed2f87,Keith Crosby,27.0,Unknown,Unknown,2022-04-20,2025-04-30,5662.36,Unknown,qhughes@beard.info
9d464d29-321c-43f9-8626-d1b5cea079e8,John Thompson,24.0,Male,USA,2022-05-21,2024-09-01,9115.94,Desktop,jwilliams@fleming.com
689cacf6-2e41-4839-8044-17f285471f04,Christina Mcdaniel,37.0,Unknown,India,2023-05-12,2024-02-03,2341.55,Desktop,jamessimpson@hotmail.com
e8fc18dd-7bc1-4c68-95bd-f907647dc8ff,Andre Lucas,72.0,Unknown,India,2022-04-26,2024-06-24,618.44,mobile,qmiller@byrd-murray.com
e2422939-af5a-42af-8d73-c5ad62f03c9c,David Terry,57.0,Female,UK,2021-01-15,2024-07-14,8637.98,Unknown,omoore@gmail.com
a1ae4087-e204-4fa5-bb99-ea0b0dacdc13,Kristen Cole,37.0,Unknown,Germany,2022-03-27,2025-04-06,5830.19,mobile,lawrencecolon@peterson.info
5bdff924-9c75-4f48-975b-db9f032c294e,Kelly Russell,32.0,Unknown,USA,2023-01-16,2024-01-24,9261.0,desktop,sschaefer@caldwell.org
ad5d82c9-9574-4e04-9ebd-8ab2a6cb89f9,Christopher Higgins,61.0,Female,India,2023-03-29,2024-01-11,4687.79,desktop,andrea35@simmons.net
dc835c7e-5d4f-4c73-80f3-ab501fc44eea,Michelle Ramirez,47.0,Unknown,Unknown,2023-10-16,2024-08-11,4490.84,Desktop,bergmichelle@gmail.com
51d11a92-e3d3-440f-9ced-4d5abe51541b,Maria Adams,67.0,Unknown,Canada,2021-11-15,2024-04-21,3341.66,Desktop,alexisweaver@gmail.com
666a1f97-21a1-4bfd-bf8f-583f9f701be3,Andrea Swanson,43.0,Male,Unknown,2021-07-16,2023-12-02,9381.35,Mobile,burkedenise@carter.org
4e69d62f-0ab4-4d62-9d9b-c440b3d982c4,Joshua Diaz,69.0,Unknown,UK,2021-04-10,2025-04-04,7613.52,Unknown,chase89@cox.biz
38c4ef94-dc09-409e-9d5d-f4a81ef83719,Laura Taylor,48.0,Unknown,Canada,2023-11-03,2025-05-10,9976.63,desktop,suzanneturner@henderson-salas.com
a6bae625-8a7c-48d1-bdbb-170ce4559a4b,Debra Parker,46.0,Male,Germany,2021-05-04,2023-12-04,8817.52,Unknown,deannaharris@tucker.net
228b492e-88c1-42cf-a7d7-1a1375d7f198,Anthony Hodge,58.0,Unknown,UK,2024-02-08,2023-10-03,5673.47,Mobile,browndonald@cardenas.com
833addf0-078b-40f9-8203-a26edcb1c9fe,Christine Hopkins,60.0,Unknown,Canada,2022-06-28,2024-07-31,4278.1,Unknown,
423b7607-362d-4333-8d94-08190aa2ab83,Anna Le,28.0,Male,UK,2022-11-01,2023-08-08,135.63,Unknown,obaxter@dickson.com
b3a8c64b-ca86-4da9-be18-f19cc74d1d31,Michelle Barber,18.0,Male,India,2023-09-29,2024-07-19,7356.27,Desktop,pattersonmichael@hotmail.com
8dbd95b3-36c6-452a-bace-8185bf19f88f,Michele Torres,49.0,Male,Unknown,2022-05-14,2024-12-25,824.46,Desktop,
13826561-05af-41b5-b1ba-c3b32183ae9e,Olivia Griffin,49.0,Unknown,Canada,2024-05-03,2025-04-06,7892.03,desktop,powersmichael@mccarthy.com
e3c35bbf-35d7-45b5-8957-20c7deeb99e6,Stacy Walker,45.0,Unknown,Unknown,2022-02-10,2023-08-19,9573.37,Unknown,toni52@yahoo.com
5e01b3c9-d856-4bbd-b747-5728c448cd29,Sherri Hart,80.0,Unknown,India,2024-02-09,2023-12-23,1930.4,Desktop,allisongonzalez@yahoo.com
7206c326-36c6-40e5-b407-3cd40531927b,Madison Alvarez,29.0,Female,Unknown,2023-07-26,2025-01-05,9530.85,desktop,
63d93d22-27a4-4ace-b99a-50a07b2a9bf3,John Scott,71.0,Unknown,Canada,2022-05-09,2024-05-31,9670.76,desktop,amurphy@fleming.com
48bbadfb-4f04-4d42-83e0-d9d25db467c1,Brian Cervantes,36.0,Female,India,2020-11-09,2024-08-21,9907.94,Unknown,christophercoleman@gmail.com
c1942f6a-aef5-4310-9cd1-cd76c5f1753a,Edward Jennings,69.0,Unknown,India,2022-04-25,2024-01-08,6474.46,Desktop,christopher72@gmail.com
cb8be652-2fdc-4e7f-84c9-1da15adf8117,Christopher Camacho,38.0,Female,Unknown,2020-06-30,2024-08-22,7452.0,Mobile,robertberg@hotmail.com
f1c2caef-9806-41ae-a2f3-81493cec04e8,Larry Edwards,29.0,Female,Canada,2023-09-21,2024-11-29,3979.82,mobile,christophervasquez@hotmail.com
6d532bac-5ffa-4c9e-9552-1898df3b96cd,Carolyn Barnett,42.0,Female,Unknown,2023-10-29,2024-11-07,8893.01,Unknown,ericksongary@hotmail.com
d7833dd6-1a7c-4f41-bf30-1622daa05363,Jim Ponce,27.0,Unknown,Unknown,2022-10-24,2024-02-22,5333.36,mobile,jonesstephanie@rios.com
23bc67cf-221c-4ffb-b855-b8d348acd65d,Daniel Todd,59.0,Female,India,2020-08-11,2024-10-09,8401.05,mobile,twilliams@yahoo.com
f46bd073-bbf5-439f-805e-d2dfb94ee7a0,Lisa Gutierrez,46.0,Male,UK,2021-02-11,2023-12-11,1471.88,Desktop,wpreston@hotmail.com
fffe1ca0-74f1-434a-ae7c-cd899f8de56c,James Fox,64.0,Female,India,2021-02-14,2024-12-30,5579.2,desktop,jennifer25@ward.com
5f1373d3-65f0-470a-8588-906fe5b0d727,Roger Mclaughlin,52.0,Unknown,India,2022-07-31,2024-05-15,5136.76,Desktop,snyderjacob@hotmail.com
23d228a9-aad5-4cea-90fd-ff33e676b435,Janice Terrell,72.0,Male,USA,2021-12-07,2024-05-13,5810.14,Unknown,jallen@phillips.org
2a1719c6-0e10-4115-b9b3-34c3329dcf18,Brandon Taylor,24.0,Unknown,India,2021-08-12,2024-07-08,4883.38,Desktop,amywallace@gmail.com
a6312947-d5c6-4f64-b0e5-d20bcdaf6c20,Nicolas Smith,34.0,Unknown,USA,2022-04-05,2024-04-20,2828.34,desktop,greenmary@yahoo.com
3377591c-f5ec-48c6-8bd1-705a24723401,Shane Gordon,26.0,Female,Unknown,2023-12-05,,9909.19,mobile,ianmendez@yahoo.com
5bfdeda4-964a-47b6-b29d-22af9e78b19a,Katherine Bell,21.0,Unknown,USA,2022-08-02,2024-06-26,185.24,Unknown,heather62@hotmail.com
50cf3e50-8562-45be-86c6-473f94cdef33,Christopher Horton,23.0,Unknown,USA,2020-08-23,2025-02-02,3314.49,mobile,gaysarah@yahoo.com
13b23cb7-b47d-4e73-8ed2-5d663027febb,Chelsea West,27.0,Female,Germany,2021-10-27,2023-09-26,6488.26,Unknown,joneskathryn@vazquez.com
1ddc5ddc-214a-4d7a-827b-578c18804ba5,Carolyn Middleton,37.0,Female,UK,2024-04-20,2023-07-23,3626.39,desktop,xharris@russell-thomas.net
ac65486e-deaf-4f2c-88f4-3167d9c9dfe9,Sophia Jacobson,49.0,Unknown,Germany,2024-02-29,2023-11-20,46.44,Unknown,zlee@sanchez-white.org
7bcb32f7-6d77-4dc6-9eeb-4c1b19d2074e,Brandon Garcia,20.0,Male,Canada,2020-08-14,2024-02-23,4965.4,Desktop,robertlopez@hotmail.com
875090c1-b175-4660-88ae-e07a30ec9faa,Erica Murray,19.0,Unknown,India,2021-02-21,2024-06-13,9792.51,mobile,tnguyen@armstrong.com
8e7e51c2-ecea-4fbd-a5f3-8c361ef9d7c4,Michael Olsen,22.0,Unknown,UK,2020-09-11,2023-06-04,740.61,Desktop,hreed@yahoo.com
da4c754f-52da-4ff7-88f1-36cbdbf3a6ad,Chelsea Jensen,36.0,Unknown,UK,2022-07-31,2025-04-14,405.42,Mobile,atkinsonjennifer@gmail.com
3a068c0c-97d3-43a8-9fd9-c708fdb875b9,Dr. Mary Davis MD,43.0,Unknown,Canada,2021-05-22,2025-03-27,6155.91,Desktop,rjohnson@fritz.com
6f631e2c-fb56-45b8-a5d4-b5dedd7945f9,Jordan Martin,48.0,Unknown,Unknown,2024-01-16,2024-03-30,7990.88,Unknown,harrisonstephanie@hotmail.com
3ca972a1-791d-4e2e-8b5c-a2bdc0789a67,Sheila Terrell,73.0,Female,Germany,2020-09-04,2023-06-15,9195.93,Desktop,jennifertorres@gmail.com
fdee3670-7bc0-439c-bbaf-35cc1f6c6f7b,Dana Dunn,72.0,Unknown,Unknown,2023-06-13,2024-08-02,3883.24,Unknown,mollysmith@davies.com
44f2561d-f52e-46bd-b8ef-29a1bdb91d9d,Jeremy Rogers,49.0,Male,Canada,2023-02-23,2025-02-24,8374.17,Unknown,leekyle@young.com
6ee0f642-59fc-48dc-83e4-0c218606dcab,Jacob Dorsey,52.0,Male,Unknown,2024-01-19,2025-02-02,402.18,desktop,amywallace@hotmail.com
d67397ea-9de9-4acd-a492-dc72511dc853,Dr. Patrick White,36.0,Male,Canada,2020-11-24,2025-04-03,4029.37,Unknown,lauren34@gmail.com
2a422092-6b86-4655-9c78-b989e7532004,Anthony Mccoy,26.0,Unknown,Unknown,2020-11-09,2024-03-15,5633.23,Unknown,vegakatherine@kelley.net
1c96cb44-8c4f-40a9-8dbb-fca1ca99f81a,Teresa Williams,60.0,Unknown,UK,2023-07-20,2024-04-01,2488.86,Unknown,
5abcc917-e7b8-4c68-bfbd-5f19887cfbb4,William Watkins,73.0,Unknown,USA,2024-03-07,2024-04-28,5857.13,desktop,brandy47@hotmail.com
4ea1d254-cb27-472e-b66e-a6afb16d28b1,Margaret Wolf,38.0,Female,India,2020-09-05,2025-01-21,444.55,Mobile,schultzlisa@hurst.com
3f6ac181-04c1-4d88-8e91-99dfc10e1657,Howard Pearson,45.0,Male,Unknown,2020-12-31,2024-05-05,934.5,Unknown,mary85@hotmail.com
6e2a821f-6891-4893-9e0d-099e2d197cac,Frank Garcia,38.0,Unknown,Canada,2024-04-25,2023-10-08,2012.51,Desktop,
e615a12a-157c-42d9-8726-a09cf7751586,Mary Gallegos,71.0,Female,India,2022-04-14,2023-08-20,7095.73,Desktop,gomezjustin@gmail.com
ccb6eb2c-e25f-4141-ad32-2b86930f5acc,Karen Rivera,76.0,Unknown,Unknown,2023-02-17,2025-03-15,5162.92,Unknown,casematthew@riley-everett.net
8e7cfc05-1672-4256-8760-c880ab24ea14,Joshua Cruz DDS,41.0,Unknown,Unknown,2021-05-29,2023-05-19,2179.9,mobile,ymeyer@acosta.com
2742c8a9-ad78-472d-abda-3dc4203a4305,Aimee Whitaker,32.0,Unknown,Germany,2023-09-26,2023-08-07,314.56,desktop,mgarcia@snyder.com
887a52d5-4dcd-47e2-a40f-9f4b4ed5c496,Christina Martinez,52.0,Unknown,Germany,2020-10-25,2024-01-26,1373.38,Unknown,rdavis@hotmail.com
2048b422-b538-4e96-a7bb-b3f659464cf9,William Barker,55.0,Unknown,Germany,2021-02-07,2023-07-16,7512.52,Unknown,timothymartin@johnson.org
1da5ce0b-d66c-4385-9537-70ce527840c2,Christopher Sanchez,52.0,Unknown,UK,2022-03-28,2024-05-25,2343.45,Mobile,hblack@yahoo.com
a99496c6-49fd-41d2-965c-07b9c1901cf4,Kyle Castro,25.0,Unknown,Unknown,2020-11-11,2023-05-17,2073.18,Unknown,juliechandler@wolfe.com
e737ab1d-7b8c-4f12-8f71-0fca0c923202,Jennifer Wells,73.0,Female,UK,2021-10-11,2024-07-07,8198.14,Desktop,sjohnson@yahoo.com
2549c476-a5a5-4400-bc0a-38ee45bd3db7,,31.0,Male,Unknown,2020-06-29,2024-08-16,5139.9,Mobile,medinajeffery@hotmail.com
202d2d64-b9f3-4dfa-b790-f289fd6768d0,Kathy Powell,75.0,Male,India,2023-01-11,2023-09-17,5307.67,Unknown,sanchezandrew@hotmail.com
9ca27eba-0455-42b3-8de1-c63fdce93520,Holly Johnson,71.0,Male,India,2021-08-03,2023-09-02,4303.39,Unknown,conniewalker@hotmail.com
587dd23c-e83c-4e9b-8e84-04152ed857ff,Michael Goodman,30.0,Female,Unknown,2022-01-29,2024-02-13,9455.35,desktop,rebekah12@bean.org
07a86284-5741-45dd-9c16-187f8bb62549,,49.0,Male,USA,2023-09-09,2024-07-26,3417.81,mobile,scott77@gates-horton.com
53b5ff9e-33cc-4d9a-adf8-663dea676d06,Kathleen Wise,49.0,Female,USA,2023-07-09,2024-05-20,8808.26,Mobile,phillipsjeffrey@yahoo.com
e89005e1-5786-4343-a07f-98e710f79bac,Alan Martinez,39.0,Male,Canada,2022-10-16,2024-01-20,168.27,Mobile,nicholas12@guerra-mccoy.com
c1dd54f4-71f0-4c7d-840c-9b18b00ff380,Joshua Garcia,57.0,Unknown,Germany,2022-01-19,2024-03-28,5318.85,Unknown,rodriguezlindsay@hotmail.com
a23f316d-e8e1-4417-8bc3-f8699d74ab13,Timothy Ross,69.0,Female,India,2021-07-02,2023-08-01,6956.54,Unknown,jenkinscolin@fisher.com
7e1255db-9e9c-4e5a-8995-dc1d58bde796,Isaac Carey,41.0,Male,Canada,2024-02-03,2023-08-21,4826.3,mobile,
ec630167-bcce-4dfc-900c-83a67f93bb5e,Suzanne Khan,76.0,Unknown,Unknown,2021-02-26,2024-12-18,205.11,Unknown,hshelton@ashley-mcknight.info
15b30c6f-3350-4680-8ad3-cf8cde5f8db7,Laura Bond,49.0,Male,USA,,2024-01-04,8182.97,Unknown,michaelreed@hotmail.com
417786ec-7b96-4207-8036-fb78923961d8,Jill Watson,62.0,Unknown,Unknown,2020-09-15,2023-09-17,2547.96,Mobile,duaneallen@gmail.com
81160efd-454e-46ac-b3a9-e6c716b7fd1c,Tony Carter,67.0,Female,India,2023-02-23,2025-04-12,7615.97,Desktop,gabriel07@avila.com
61a6babf-079f-4d0f-933e-0005f5c5ba03,Mackenzie Knight,50.0,Unknown,Unknown,2024-01-10,2025-01-28,1072.46,Desktop,hannah46@blair.net
5b6892eb-e7b2-4725-b163-b30576ddaf30,John Pratt,64.0,Female,Canada,2022-02-26,2024-09-11,3297.46,Mobile,meghancochran@harrison.com
ba7eec7a-6580-4ba7-b29f-cd57bce47fa6,Andrew Ruiz,28.0,Male,India,2023-02-06,2023-10-30,4986.65,desktop,ashleymoore@gmail.com
1021f270-74c0-4728-8303-7d0c2616cd6d,Jimmy Martin,78.0,Female,UK,2020-10-04,2025-05-10,6494.15,Desktop,wwang@hotmail.com
1f95dffe-d745-4048-8b67-a9e93c27d0e0,Christine Gill,27.0,Unknown,Unknown,2020-09-13,2025-05-15,3238.14,Desktop,cmiller@ortiz.com
9b2ac746-0437-4647-82a7-fef385d55454,Michael Thomas,53.0,Unknown,Germany,2022-11-29,2024-08-27,1705.8,Unknown,kristygoodwin@rivera.com
c9794c02-9976-44fb-98c2-e58329fa7f95,Amanda Zimmerman,58.0,Male,Unknown,2021-08-11,2024-07-09,339.68,Desktop,mariaallen@trujillo-edwards.com
78d44c00-c49c-410b-a0b7-e70d47fce847,Brian Hubbard,20.0,Unknown,USA,2022-03-12,2024-12-09,390.92,desktop,kingjeanne@lee.net
0237c618-50aa-4d7f-999f-f55fb1155632,Dustin Solomon,37.0,Male,Canada,2022-08-19,2025-04-08,1089.64,Desktop,jennifer84@gmail.com
6caebae0-b067-436d-9fbe-c0f63baedadb,Caitlin Hall,42.0,Male,Unknown,2023-08-19,2025-04-11,5040.83,desktop,bakerchristopher@yahoo.com
730be7ad-cd63-4662-9bea-4bab9878e82a,Dr. Jake Roberts,49.0,Unknown,India,2021-10-21,2023-08-12,9755.46,desktop,john79@gmail.com
e48acb0e-9590-4c5a-930c-6d437526a7a4,Paula Robinson,49.0,Male,India,2022-05-06,2025-04-12,7143.74,Desktop,harrisonedward@gmail.com
2426298b-19b5-45b7-b6b9-2aff8f0d1e55,Andrew Hess,32.0,Female,USA,2021-10-13,2023-10-30,1151.81,Mobile,david27@gomez.com
769d0091-5d84-425b-af13-716c5998121a,Theresa Blanchard,51.0,Male,Canada,2024-02-02,2024-08-15,6003.56,mobile,todd19@morales.org
7e4dec9b-c319-4039-b121-6100d89764b3,Loretta Gomez,52.0,Male,India,2024-03-12,2024-11-28,57.18,mobile,danielwhite@johnson.biz
7157488d-d3a3-4906-96aa-4fe815810d4b,Theresa Lewis,75.0,Female,Unknown,2023-03-30,2023-08-11,1546.18,Desktop,hrodriguez@yahoo.com
67cd1ff3-1cf3-4b23-96e1-42c4cad5546e,Maria White,68.0,Male,Germany,2023-02-16,2023-11-18,6452.96,desktop,grussell@sanchez-lopez.com
dec7b442-08d7-4512-a767-6ce03c6479d3,Sandra Gonzales,41.0,Female,Unknown,2022-01-13,2023-10-14,3246.21,mobile,justinsutton@gmail.com
bafeb9ab-56e4-46e0-94b2-cd3e136e9062,Roy Mejia,58.0,Female,Germany,2020-08-26,2024-07-27,998.58,Mobile,milesjacob@hotmail.com
fb452b13-9542-4231-81d5-93a51cb7259f,John Perez,18.0,Female,USA,2022-06-22,2024-02-03,9862.26,Unknown,matthewrios@hart-dunn.org
5fa0d0c0-e9d3-4bdb-b907-9c4e370da391,Michael Moody,20.0,Unknown,India,2023-02-28,2024-10-31,5494.25,desktop,kroach@gmail.com
ff4fbbf0-e16c-404f-9a4b-8bb0630c4d8d,Christopher Brown,61.0,Female,India,2021-11-30,2024-05-09,4086.44,desktop,misty55@cardenas-gonzalez.com
869c3ec1-d10c-4fcf-91dd-e99fb66a7357,Katherine Taylor,54.0,Male,Germany,2023-10-23,2023-08-24,8169.08,desktop,bcampos@yahoo.com
2ed6a2fb-d0d7-4cdb-8fbb-88d84bf9a91b,Jacqueline Estrada,28.0,Unknown,Unknown,2022-10-07,2024-06-23,4708.5,Mobile,edward75@miller.info
8fb240a1-fcc4-4756-8631-dee4a786a1ae,Rachel Garza,28.0,Male,India,2022-07-23,2024-05-04,5793.94,desktop,stephanie91@hotmail.com
8da12036-3dd0-4203-94fd-bf91b1efbfbd,Tammy Wolfe,68.0,Male,Unknown,2021-08-22,,1946.31,Unknown,henrykim@hotmail.com
e6bcaf9f-848d-46fa-b232-e60cdedc48f8,Mrs. Audrey Luna,54.0,Unknown,UK,2022-08-12,2024-09-17,5865.81,desktop,
a8547c45-a828-4e68-9ced-7645a2f7e1ff,Robert Martin,73.0,Unknown,Germany,2020-07-12,2023-10-08,4856.3,mobile,francosteven@klein.org
0f10b97f-edab-4f05-8e78-f752dfdc2772,William Price,27.0,Male,USA,2024-03-07,2024-06-19,9238.28,Mobile,curryedgar@fuller.com
1a4c9a95-992a-4de6-806e-7d7f3c27e40f,Miss Brandi Ortiz,73.0,Female,Unknown,2022-08-05,2024-05-05,1966.43,Desktop,robert21@yahoo.com
ee196b31-2ee1-4c47-8226-9a39492c328b,Kelly Lane,28.0,Unknown,India,2023-04-20,2024-02-13,13.36,desktop,cboyd@allen-butler.com
b4b27083-1fca-4b57-827d-f389aaf752ff,Patricia Medina,27.0,Unknown,India,2020-08-11,2024-10-11,5912.1,Desktop,james54@yahoo.com
305255b3-1464-4d4b-ba13-201011dee765,Jordan Green,64.0,Unknown,Germany,2022-10-18,2024-07-05,9088.48,Unknown,nicholas62@hotmail.com
c5593281-445d-4c07-9ca6-d9bf3fa4cb44,Gregory Chapman,58.0,Unknown,Germany,,2024-10-26,5914.79,mobile,kelsey23@gmail.com
4b637b10-6564-4e15-b180-9a3b7846ebb9,Robin Stephens,62.0,Female,India,2023-07-26,2023-06-03,1638.27,Desktop,brownnicole@yahoo.com
ec8dc3d8-c89b-4e42-b289-830dceac6c8b,Jamie Evans,49.0,Female,UK,2021-09-01,2024-06-18,1659.09,Desktop,kiaramonroe@yahoo.com
5ff093b7-e554-4151-a67f-dda4cdd27637,Mike Oconnor,62.0,Female,USA,2024-01-21,2023-10-23,844.76,Unknown,jamescheryl@tapia-miller.org
6811bbe4-5bb5-4fb3-adc3-c4cd456724d9,Taylor Hart,33.0,Unknown,India,2023-02-23,2025-01-18,5737.36,Mobile,linda12@koch.org
459aaeaa-e4d9-400d-8cf1-1ca26cd16771,Caroline Hernandez,55.0,Unknown,Unknown,2023-04-05,2024-06-30,4742.9,desktop,jeffrey43@yahoo.com
1375df42-c5c6-43e9-b264-7a996db270d8,,44.0,Male,Unknown,2021-04-25,2024-10-09,2522.98,mobile,bbrandt@yahoo.com
6e792666-b2d7-43d6-b3af-d175e17d426e,Troy Morgan,69.0,Male,Unknown,2022-07-29,2023-05-25,9932.13,desktop,daniellesmith@powell.com
da86a4b5-817b-421a-885f-80488cafbeff,William Ortega,67.0,Unknown,India,2022-09-27,2025-02-01,595.07,Mobile,clairepaul@howard.org
298c23bc-1a8c-482f-86b8-2ea13f44418c,Timothy Smith,61.0,Male,India,2023-02-26,2025-01-27,5883.48,Desktop,mross@vargas.com
03f5cdfe-c8b2-473d-b01a-a9c0dfe240f9,Jaime Lopez,62.0,Female,USA,2023-05-27,2023-10-03,6553.14,desktop,wphillips@gmail.com
f50e6245-42b3-4ade-9aba-9383902e5e34,Crystal White,38.0,Female,UK,2024-05-03,2024-04-15,8045.67,Mobile,kharrell@yahoo.com
8fa23d17-6202-4f89-b17b-748e404147e3,Madeline Johnson,43.0,Male,Unknown,2022-09-29,2023-07-12,6671.76,Unknown,aclark@hotmail.com
06d01324-d3bc-4256-bb9f-9d474e77987c,Dawn Benson,23.0,Male,Unknown,2022-06-08,2023-05-28,5464.25,Unknown,susan24@gmail.com
dc66a63b-ae0e-4d6d-8937-0cf49bbb143d,Jonathan Robinson,49.0,Unknown,USA,2023-06-12,2023-12-06,286.74,Desktop,aharvey@johnson.com
7162371f-f45e-4d87-93f1-650240d558ed,Kaitlyn Ramirez,30.0,Male,Unknown,2020-07-14,2023-12-08,9987.29,Desktop,leepamela@davis-flores.com
d0d6ed38-4287-4372-8c81-c2af16f612d9,Patricia Andrews,21.0,Male,Canada,2022-03-20,2025-01-08,3059.1,Mobile,john84@rivera.info
d675c397-c84e-4177-b71e-1bac10c5b7d9,Fred Zimmerman,77.0,Male,India,2023-06-05,2024-03-26,143.69,desktop,ryan41@evans.com
c75466e2-dac9-42cc-b750-dee3dbc2a07c,Lucas Alvarez,74.0,Male,India,2023-03-30,2024-09-22,8840.03,Mobile,copelandnicholas@hotmail.com
14d9a2c4-6d58-4f15-9838-e4c5bbe23bc2,Gabriella Montes,25.0,Male,India,2024-04-04,2024-09-04,9448.06,Unknown,ericahester@hotmail.com
ca24fb9d-a008-46ef-9895-52c672b9d8d1,Barry Davis,53.0,Unknown,USA,2022-02-05,2023-12-01,3677.69,Desktop,victorialee@padilla.com
0df7bad9-0482-4d8c-a301-0f38045bd4fb,Jenny Huang,19.0,Female,Canada,2022-09-19,2025-04-13,1791.82,Unknown,david18@brown-price.com
f3d155ca-6ccc-4998-8533-9bb8bdb4ae18,Brandon Harvey,73.0,Unknown,Unknown,2021-12-10,2023-09-07,9148.26,Unknown,santiagochloe@murphy.org
86298964-6bee-41da-adfd-95d4696276aa,Charles Wright,40.0,Male,India,2023-02-11,2024-07-06,7726.2,Mobile,vyates@hurley.com
a50fee69-e394-47ca-8b0c-7510ce4d7836,Alyssa Marsh,60.0,Unknown,Unknown,2021-09-08,2024-08-25,7895.04,Mobile,lruiz@davis.com
8b6bbed4-7714-4d96-ba40-6855cf36b9a1,William Clark,32.0,Male,UK,2022-10-11,2025-03-25,4513.19,Unknown,chelsea40@terrell.com
978aefad-1f6d-4549-8cc1-e3181307eea7,Lisa Williams,49.0,Female,India,2021-01-17,2023-08-02,8451.88,Desktop,
b18d1f45-c7e6-4b78-b2b2-06a1e586555b,Crystal Freeman,25.0,Female,India,2020-08-17,2024-09-30,4859.09,Mobile,milesmegan@hotmail.com
b5c8b76c-9cdf-4be4-b583-8aafe3b80036,Jennifer Mcfarland,49.0,Male,Germany,2020-10-03,2024-10-21,3150.39,Desktop,smiranda@terry-floyd.com
1705aed2-890a-4deb-8644-0fb26239a6a8,Daniel Watkins,79.0,Unknown,USA,2022-02-05,2023-10-22,4391.43,Mobile,aaronharrell@yahoo.com
95467b95-cfe4-4d1a-aae8-591388635379,Marcus Ray,49.0,Unknown,USA,,2024-06-08,5980.94,desktop,karenwebb@hotmail.com
a4c15c84-0605-431f-b5bf-4519bc916108,Erin Grant,69.0,Unknown,India,2024-04-12,2023-05-22,4396.09,Unknown,loricarlson@brown-thomas.com
ca7ae9fd-4a94-4554-9e0c-f308b7b66e1c,Warren Rowland,47.0,Male,India,2020-11-22,2025-04-16,3063.32,Desktop,daniel66@yahoo.com
9cb2a39b-7552-40a0-9186-1529e664e5fe,Dillon Smith,37.0,Unknown,Unknown,2020-09-28,2023-05-20,2048.42,Unknown,william42@jones.com
97abcf34-efa4-45f6-a50e-405a9e8b6727,Lauren King,43.0,Unknown,Unknown,2024-03-09,2024-02-18,4913.87,mobile,ronniesoto@yahoo.com
6b5193ff-dd65-4540-aa1d-37ef5931288d,Jason Garza,42.0,Female,India,2022-01-03,2025-05-01,7500.46,Unknown,amberanderson@massey.com
21c159c8-a330-42dc-b7a7-b8b7f79fa7cb,Anna Silva,33.0,Male,Unknown,2022-05-19,2023-09-29,2424.69,Mobile,christopherburgess@yahoo.com
d8e6c5e6-68c7-44aa-899b-3ac1ef7930d2,,35.0,Female,India,2020-12-21,2024-03-13,12.43,Unknown,melaniechapman@smith-kirk.com
1d3f8d82-c1cc-4315-92ee-b534a83bd1c4,David Hill,77.0,Female,Canada,2021-03-24,2024-04-29,854.8,Unknown,kristen85@brooks-newton.com
e1341019-47cb-49bb-a7e8-6c609b840be1,Daniel Carpenter,37.0,Unknown,Canada,2020-07-23,2024-09-01,3398.25,Unknown,holtmark@yahoo.com
33c7c8d5-5a14-4100-bbf9-bc8b5e87cdd7,Joan Boone,67.0,Female,UK,2021-02-21,2024-03-20,962.97,Unknown,leesamantha@phillips.com
358778aa-dfe9-407e-b19f-278c8a20aaff,Sherry Alvarez,29.0,Male,Germany,2023-08-06,2023-08-13,9342.05,Desktop,seanmack@hotmail.com
9886b7b5-7016-41fe-b345-ee1069333850,,36.0,Male,Unknown,2021-07-07,,9388.32,Unknown,dbutler@aguilar-zuniga.com
ccb23c87-a6ab-4152-80ea-4ba97827ea5d,Sandra Baird,48.0,Unknown,Unknown,2020-07-30,2024-06-03,6809.24,mobile,leejacob@yahoo.com
e2816c73-8984-4f4b-9769-2af13a5da287,Daniel Mccullough,49.0,Unknown,Unknown,2024-05-08,2023-11-13,6213.11,Unknown,
08904182-62a5-4568-a945-72495ba955af,Nicole Fox,77.0,Unknown,USA,2023-06-02,2025-01-09,4173.01,Mobile,walkerchristopher@yahoo.com
9e4c8800-084f-4708-b072-d57fe676eb4b,Timothy Carroll,72.0,Unknown,India,2024-03-17,2023-11-28,6807.52,Unknown,petersonbenjamin@rios-carpenter.biz
07970512-630c-4899-b5f8-ab5581a73730,Monica Wright,56.0,Unknown,India,2024-04-01,2025-04-11,9023.95,Unknown,
7ec4985e-cce5-4d50-a0cb-852685d77531,Caleb Shannon,74.0,Unknown,Germany,2020-12-20,2024-06-10,2001.23,Unknown,joneskevin@hotmail.com
a4570226-4200-4df7-aab5-8642b36577bc,Jennifer Lynch,63.0,Female,Unknown,2020-08-07,2024-05-20,5691.02,Unknown,butlerlinda@freeman.info
47f538d5-2e69-41a1-970e-d90ac8ad0100,Wendy Baird,49.0,Female,UK,2022-10-05,2024-07-08,6449.61,mobile,xestrada@morgan.com
